ligand,geometric,electronic,steric
MB-116,0.3627295286139011,-0.39400371683476443,-0.2650960984529745
MB-117,0.2933810097061809,-0.13295921461580826,-1.0704223530646924
MB-118,-0.007605026452002908,-1.610881866408628,1.4057090622417125
MB-119,1.4079511733206485,8.531007478868093,-1.4091948290114567
MB-11,0.4765694601594687,-0.06939665820509108,-3.2419311010881797
MB-120,-1.7778724803239496,-1.6156657288397134,-0.6319160905690796
MB-121,0.05764216621482943,-0.9904585660004142,5.052769693386164
MB-122,-0.3099861489299724,3.486103702884173,-2.411289138210298
MB-123,-1.318239114196083,2.9259976846440474,-2.539066435576324
MB-124,0.42423068852878315,-1.8395168407838889,2.5263590415769666
MB-125,-3.483502590568207,-2.194031984142932,3.0282919737701937
MB-126,-2.9141131263461064,-2.1249765106435556,1.1456018066375084
MB-127,0.7321502994217202,0.13251186595977268,-3.3550807391034243
MB-128,-1.8647327887260527,-3.482010850282331,4.834234689336336
MB-129,0.08453596303178736,-1.2015552353197216,2.0471875707072815
MB-12,-0.2110368602012749,-1.970509698257664,0.07978083584800547
MB-130,-1.8998592316450973,1.9012432837856224,2.291992680261979
MB-131,4.032530941898003,8.055488819902845,-4.0415456941929495
MB-132,-3.110500897200188,-2.180940529590335,2.11890021723445
MB-133,-0.765309153600835,-0.21362012266458974,-0.2962116020060244
MB-134,-1.2683290322373628,-1.6759450130385996,-0.28105091330782184
MB-135,-0.32802758882850935,-0.7029027730633862,-1.2211696801172467
MB-136,-2.092143110909815,0.8607362994710728,2.5761139210498056
MB-137,-1.3070961813109387,-1.7604250783526965,-0.26517114576865913
MB-139,-0.39391547523213755,0.024092750898391385,-0.3445397094845465
MB-13,0.023584776610770165,-0.559695024878677,-4.243698718084105
MB-140,-1.5672103477555215,-2.7596642699076996,2.9292656242505037
MB-143,-2.8937555544597635,-2.3783172632891736,2.031752738142304
MB-14,2.43426414919247,9.561152929998832,-5.210052357264472
MB-15,-0.23381514633143977,-0.7347949607069243,-6.395620934411019
MB-16,-1.7342074874351852,-3.088252213612608,1.1343919189188179
MB-18,-0.31914840536201755,-3.219074756954356,1.05019711871519
MB-19,0.14259355676231059,-0.2775103536686936,-4.440264378283591
MB-1,0.784829594074376,0.6576069576880498,-6.1836577728002595
MB-20,-0.5029543405874546,-0.6454950412428561,-3.5898057790606948
MB-21,-0.037876236451480694,-1.198607810123679,-3.466974237608121
MB-22,0.11089831179592202,-0.7595986547895797,-1.8771289711121648
MB-23,-0.34981262652288836,-2.072054513431382,0.36681446708207954
MB-24,0.06350479027290694,-0.6170855261389776,-4.191654502842382
MB-25,0.1845967685756168,-1.8162405371893777,-1.353114190802785
MB-26,-1.6437578798393666,-4.017574171841742,2.303679041086808
MB-27,3.3999435454583664,-0.5061941719238614,-2.892091762523139
MB-28,0.5076267000062546,0.18338598541581186,-3.266006708161884
MB-29,2.8458754143149134,9.557139667787684,-1.8147837023035986
MB-2,0.7361147163685902,0.5623898628780469,-5.684170964619004
MB-30,5.5880687684558055,8.789619674084813,-7.579295782225806
MB-31,0.5049066912039518,-2.132411371045501,-0.39802062600294474
MB-32,-2.0965642072698794,-0.7770425241990067,0.11965315046278305
MB-33,0.33081515381838106,-3.1239573464726895,0.7384520239526523
MB-34,0.05979040435610719,-1.6088219837101463,0.7935902894897099
MB-35,0.1893894210604631,-1.9893427369121024,0.07472081083658738
MB-37,-0.7579201663573207,-0.9091589696860616,-1.4061808259779274
MB-38,-0.26959652519240823,-1.0671506622126117,-2.5245910342353413
MB-39,-0.12044750211598368,-0.6313210897317049,-1.9121059869217496
MB-3,4.382490025357628,9.172407185545643,-7.520645099513182
MB-40,-1.8969571509890388,-2.090898173361204,1.8073320918438236
MB-41,-0.7320828926279151,-0.9291914468152025,-1.2267398105132057
MB-42,-0.7006069873307595,-2.591217906928996,2.1738895937738048
MB-43,0.7727437028979534,3.745953651397297,-1.7568147791716604
MB-44,-1.060014071649823,-1.0785232050119131,-2.531911986166512
MB-45,-0.8469467360020723,-0.14433338224424597,2.511999913062725
MB-46,2.5944679019237165,11.243903270258802,1.1637393533067137
MB-47,-3.2472107430718555,4.490058969434574,3.279680236188647
MB-48,-0.5379781770750791,-0.8281288089188222,-2.6824248137222737
MB-49,-0.15986054069079564,-1.2069468701341253,-2.0648287054300773
MB-4,-0.07795162491444868,-0.4603688290830388,-1.624811402552941
MB-50,-0.04543479319803301,-0.7936001092137057,-1.7954705673691729
MB-51,-1.2705090270113502,-1.0517752496192574,-1.951188283274461
MB-52,0.5995546629471035,2.7089578868435074,-1.186635996214098
MB-53,-0.6025293474893902,-0.7234967497614047,-2.267924423068721
MB-54,0.01311252761403118,-1.9381459004993344,0.6546346861305957
MB-55,0.4397736232146524,1.5334073424572365,-0.007765734828278586
MB-56,0.24875152939042985,-1.9966121943977266,-0.017048677358141712
MB-57,-0.224366172813071,-1.701906798810963,1.2624856683595937
MB-58,-0.8553820271909055,-2.8577667757750977,0.47764095351484964
MB-59,-0.9028392072062014,-1.4006876429051645,0.2606033801000638
MB-5,0.2839996804082083,-0.5029847449911004,-4.107135794199876
MB-60,-1.3155490408137953,-2.6160345834629664,2.7003472299391937
MB-61,-1.1961641491064277,-3.9668921838097075,-0.5663005388806907
MB-62,-1.759687077653166,-2.6221228369275824,2.4990907649777077
MB-63,-2.0500033231298804,-2.163941090994752,1.8898589067256653
MB-64,-0.09019819900484387,-1.4924524957957903,1.3176732185222106
MB-65,1.9439467767488874,10.1837620229285,-3.0282703405615674
MB-66,-0.019216551792884843,-1.6407245511030153,-1.3822702592943326
MB-67,-0.250070232106882,-0.8568830399040221,-0.7156194645494728
MB-68,-1.2427006709171708,-1.2783954914798317,-1.6707606487115898
MB-69,-1.1693795715286797,-1.2841174257518098,-1.27276665688333
MB-6,0.8283291326327031,-1.2434985687108502,-1.3911812454558217
MB-70,-1.191821200939115,-1.9838919869754197,-1.952692716030991
MB-71,-0.460620029994342,-1.8295457662558836,-0.9774436471666397
MB-72,-0.3550443394966415,-2.0329702600562505,0.9872168733304654
MB-73,0.5298316062836048,-1.2177206352098207,-1.4519715760046663
MB-74,-0.9469056331419446,-1.7750023884469415,0.6003949346859239
MB-75,-1.7149505237453375,-2.2575401149272025,1.4752081513246762
MB-76,0.5996940579618749,-3.8902211043260633,2.4324977734379045
MB-77,0.2229950037987359,-1.1272706137115074,0.2708443747104228
MB-78,-0.6361058990455922,-1.3148747955268112,-0.3847245571912877
MB-79,0.19103357578970886,-0.7280531627158664,-2.7025097538012868
MB-7,0.4821659854941482,0.6027242270249819,-5.7846347008586205
MB-80,-2.1738407919579386,-3.020150633627945,1.913803723076495
MB-81,-0.28974787262226503,-0.819332995542428,-1.23703675420559
MB-82,-0.4070123476123066,-0.8485527441213112,-1.3053211261517048
MB-83,-0.3588186426471092,-0.8500404617027197,-1.255333636460288
MB-84,-0.39943668433334084,-1.7344438729882654,1.2715452405819612
MB-85,-0.7447163698339105,-2.905764097450394,2.8986534975492266
MB-86,-1.4075954449242145,-2.353985858615744,1.6313124804306498
MB-87,-0.11061600625809669,-0.7262710781759578,-2.1419863135431743
MB-88,-0.3504718116861318,-1.0383933573185542,-0.2865331738805188
MB-89,-0.3526148704425485,-0.9866485018826279,-0.6886153318058389
MB-8,2.096261673203134,9.640750104332975,-5.205771505787655
MB-90,0.06221152280153142,-1.4395638589049855,1.4041239081758747
MB-91,0.6790653682736831,-2.0719410992745253,0.44144289900979383
MB-92,-1.771159756351918,-3.354919292077241,3.34010315981001
MB-93,2.7470572467905434,8.865811526579595,-3.937039863459421
MB-94,-1.1648581907221094,-0.9249803137709751,-1.8083918893499207
MB-95,-0.32420026813364244,-0.8250209552873594,-0.8966765910831282
MB-96,-0.7889601783615238,-2.26005277827195,0.6703131611073609
MB-97,-0.8408397977960008,-2.796189608216604,0.9248208043634097
MB-98,-1.1721887642130115,2.8022612544786796,-2.331620547328128
MB-9,-1.866680682789601,-1.1344981814542794,0.19742627713255143
MS-10,-0.48024012099205743,-4.179267024082481,4.16070274872585
MS-11,1.2943150613807415,0.8075376926667464,1.4444472099380452
MS-12,0.23126780123365936,-0.9101773479906926,-0.5036075830751371
MS-13,-1.3284815396450702,-1.4688757437797635,0.9870986612941974
MS-14,0.37815308611181586,-0.4282153123731057,0.07014293784925148
MS-15,1.1324728066737078,-2.156366817761541,4.293586110350567
MS-16,0.4561947468721436,-0.9223965739025122,-0.12290240482134461
MS-17,0.3765464558783612,-0.967099464403864,-0.11352270769202547
MS-19,0.08072200524558809,-0.8577667733372212,0.5271380519629094
MS-1,0.7543910412729704,-0.09172303859288208,-2.9754027918254335
MS-20,-0.08221413588781294,-0.8439844770784453,0.3279452574559616
MS-21,-0.0899427179460063,-0.7686594855274019,-0.22098335003995717
MS-22,0.5095626253346495,-0.9646519269106497,-0.13339321667204923
MS-23,0.009501627997199976,-0.7808851569923931,-0.20821103577032507
MS-24,0.00022411093632402143,-0.8147423215054064,0.01307989009024766
MS-25,0.165783545890012,-0.9749657495117267,0.4950610867473141
MS-26,-0.5513121818008119,-2.027422626356863,2.1203167821591107
MS-27,-0.2372960370323258,-0.9365753076540276,0.054041038222809215
MS-28,0.2042553285793642,-0.6070001705117755,-0.6715249682018385
MS-29,-0.20212374924141804,-0.9666251498188814,0.06748483713244562
MS-2,0.08047911767134294,1.7068151405639655,-1.5926829136511922
MS-30,-0.00012859199751596501,-0.9645760505995178,0.46940916985442216
MS-31,0.6986310547103851,-0.8624434623260394,0.3827201359112044
MS-32,0.750308071142496,-0.8915775108803597,0.419478401179175
MS-33,0.10393797047277452,-0.8935827445904329,-0.1739264017601679
MS-34,-0.5199502227476772,-0.8671354173478424,-0.2812009520601824
MS-35,0.28681015515313696,-0.9238146507274665,-0.10517573232268286
MS-36,0.25678647079968464,-0.929848718785672,-0.17816590191331938
MS-37,0.6447014704594675,-1.0060189121809626,0.29905729436814815
MS-38,-0.07213740850945743,-0.7949859844669026,-0.21874877555305172
MS-39,-0.10447428057864458,-0.900986098979078,-0.6529951594744297
MS-3,3.7336512649051032,-0.5849450588424652,-2.5030771286369653
MS-40,0.23702357651502948,-0.9632303970605343,-0.13068450708160564
MS-41,0.0828592726158872,-0.8326583046754794,0.5387039681805826
MS-42,-1.6786032123101218,-3.3477232533923673,2.8035207962382236
MS-44,0.07361056778047431,-0.8771103736455652,0.5479933542948929
MS-45,0.11232578988998566,-0.7484279236011091,-0.1467184126652333
MS-46,0.13881593325634722,-1.1599561797436266,0.5049588537153938
MS-47,-0.17716405564910162,-0.7643332301559466,0.2987653632098185
MS-48,-0.16024974122990168,-0.9121457123152356,-0.6515513948733281
MS-49,0.2683556085130523,-1.042198559859494,0.0819148226873342
MS-4,0.14652355448642412,-2.021611207782887,0.6141986928332714
MS-50,-1.8323476975567006,-1.3427354477567406,0.7741100388874708
MS-51,0.11140794407029067,-0.7532333753238238,-0.1469489699810802
MS-52,-0.4588250106126042,-0.008934249556564166,-2.455982046562861
MS-53,0.9832954404041013,-1.0108057197151696,0.26950964308194114
MS-54,0.2555967022817637,-1.641567051572962,0.49047084173453015
MS-55,1.0829850878398024,-0.9337765072386239,0.6484503399856058
MS-56,0.6107802399989047,-1.05512600396416,0.2877286262118695
MS-57,0.6107505845953854,-0.9558381300095328,0.5988276023942114
MS-58,1.374874709126513,-0.9974197314531141,0.6701787436509777
MS-59,0.395846935122318,-0.8443396137857927,0.31000004725902053
MS-5,-0.29624646173302077,-2.06543475434672,1.6371086746502912
MS-60,0.815217675492759,-0.9885266719608792,0.3357782561470692
MS-61,1.0368126233182247,-1.9825856482282682,0.7083122463840611
MS-62,-1.0848326822362129,-2.6489444519828442,2.7589231168245267
MS-63,-1.6254307825510264,-1.9590109349843106,5.975089067148931
MS-64,-0.8809746750438949,-2.2601002648163653,1.9546710233872877
MS-65,0.9439716577964816,-0.9688536660084429,0.0729019847075571
MS-66,0.14375654689761344,-0.8045229736913262,0.4400444022087836
MS-67,1.1279977965925838,-0.9283934658836503,-0.10887738266222355
MS-68,-0.005946287378342159,-0.7973845601637521,-0.6781605139824559
MS-6,3.022357107676051,-3.2291467258596036,2.296995891076433
MS-70,1.0700710891709733,0.5246811529969821,-5.254951925687689
MS-71,0.9089056934579498,-0.8248479263260475,-0.6526646967335548
MS-72,-1.7355543119425865,-1.995630724584672,-4.707512047963595
MS-73,4.075707903566171,9.625887249890514,-3.880040283343004
MS-74,-1.919990851242199,0.8971695941145396,-2.662368301130774
MS-75,4.118950195065088,9.574287516868678,-3.821495813135829
MS-76,4.146678740321221,9.663853819351377,-3.8633216303789277
MS-77,1.425603598203972,-0.8200200602810915,-2.183238044105708
MS-78,4.136180513966663,9.568873384688857,-3.5326226043094153
MS-79,-1.6883240678887523,-3.5682093104669703,1.9719467048335195
MS-80,-2.634738762815275,-1.7114686456759705,-4.713952000210304
MS-81,-1.7373935925774877,-3.6521479820832434,2.2577521684235777
MS-82,2.502393388337702,10.976531564718046,1.4133009326685815
MS-83,3.940267611586342,9.537957409621988,-3.803551035940789
MS-84,2.226370389078836,11.260015024748693,2.3660471540845642
MS-85,-0.748737702097597,-3.0097602874760487,0.29530276525037175
MS-86,-0.10894419174231866,-3.799315798462905,3.011861922097111
MS-87,1.5408319160088166,10.96032005746026,1.814130892858499
MS-88,0.5174846718530617,-2.4053198133233895,0.5978466411499461
MS-89,2.130890014191161,11.303116897424772,2.4704106099464713
MS-90,-0.5732173594253372,-0.8733381807638405,0.1766136607546615
MS-91,2.8902085432245546,11.012787850270955,1.5662738368698657
MS-92,-0.5177156606750151,-3.909663982963659,3.081348532764898
MS-93,-1.6131866858453556,-4.100868245694579,3.2631699638938128
MS-9,0.9538965094830426,-1.245362274908753,-1.1647959949643252
phPAMP,-1.2732642005792063,-1.0151908824158635,-0.7205051344006508
adPAMP,0.5701230182587442,-2.4638446492133306,2.6353327211711917
